age,education_level,years_experience,skills_count,skills_match_ratio,previous_companies,salary_expectation,salary_fit,location_match,remote_compatibility,availability_urgency_ratio,experience_level_numeric,education_numeric,match_score,match_label,candidate_skills,required_skills,candidate_location,job_location,remote_work,remote_allowed,availability_days,urgency_days,salary_range_min,salary_range_max,required_experience
44,bachelor,21,8,0.2222222222222222,2,131914.05539741946,0.3,1.0,1.0,1.0,3,2,0.7068646166552734,good_match,"aws,kubernetes,communication,teamwork,data science,creativity,javascript,react","node.js,terraform,python,aws,pandas,machine learning,mongodb,data science,scikit-learn",Recife,Remote,True,True,20,49,103553,122280,senior
31,master,7,4,0.0,1,85472.1718246923,0.3,0.2,0.5,0.9893617021276596,1,3,0.5506986817855256,poor_match,"machine learning,react,creativity,communication","git,terraform,django,sql",Fortaleza,Salvador,True,False,94,93,38613,58059,junior
51,master,24,9,0.1,0,153976.1284576211,0.3,0.2,0.5,1.0,4,3,0.5547189408237333,poor_match,"communication,git,machine learning,problem solving,redis,python,java,react,time management","kubernetes,numpy,node.js,redis,aws,terraform,javascript,postgresql,mongodb,docker",Curitiba,Manaus,True,False,39,150,130756,146923,lead
41,bachelor,14,6,0.0,1,113688.20169918741,1.0,0.2,0.5,1.0,3,2,0.651683282761842,good_match,"kubernetes,react,fastapi,django,node.js,python","aws,git,numpy,machine learning,docker,data science,mongodb",Manaus,Rio de Janeiro,True,False,21,167,102640,135161,senior
63,bachelor,41,11,0.3333333333333333,2,217261.22166578932,0.3,1.0,1.0,1.0,2,2,0.7141607916675179,good_match,"javascript,adaptability,numpy,react,django,flask,time management,docker,node.js,terraform,pandas","kubernetes,machine learning,sql,java,pandas,terraform",Fortaleza,Curitiba,True,True,58,92,68133,99417,mid
51,master,26,12,0.5,2,178056.10082149348,0.3,0.2,0.8,0.8585858585858586,3,3,0.6818289593907877,good_match,"leadership,communication,numpy,react,problem solving,node.js,postgresql,django,mongodb,sql,docker,fastapi","java,django,data science,scikit-learn,react,node.js,fastapi,machine learning",Porto Alegre,Manaus,False,True,99,85,97819,130246,senior
42,master,13,6,0.16666666666666666,3,112043.83409381208,0.3,1.0,1.0,1.0,2,3,0.9399423021298158,good_match,"postgresql,redis,python,mongodb,data science,java","node.js,python,react,git,django,docker",Curitiba,Belo Horizonte,True,True,83,110,60269,88634,mid
64,master,39,14,0.8333333333333334,3,217870.44000297462,0.3,1.0,1.0,0.6521739130434783,2,3,0.8102928662384168,good_match,"creativity,javascript,communication,numpy,adaptability,python,fastapi,pandas,critical thinking,time management,django,scikit-learn,kubernetes,java","scikit-learn,numpy,java,flask,kubernetes,pandas",Recife,Remote,True,True,115,75,72661,100454,mid
35,master,12,5,0.16666666666666666,4,102095.85929216268,1.0,0.2,0.5,1.0,3,3,0.4698487363626275,poor_match,"communication,time management,mongodb,problem solving,java","redis,postgresql,mongodb,git,python,machine learning",Porto Alegre,Salvador,True,False,96,170,97805,113565,senior
54,bachelor,30,12,0.3333333333333333,2,175248.53118487578,0.3,1.0,1.0,1.0,2,2,0.7759079531038967,good_match,"machine learning,fastapi,creativity,django,communication,time management,postgresql,sql,node.js,aws,flask,teamwork","docker,git,scikit-learn,terraform,sql,django",Belo Horizonte,Remote,True,True,59,77,70423,92033,mid
47,bachelor,18,8,0.3333333333333333,2,112978.43559673757,1.0,0.2,0.5,1.0,3,2,0.6987601989545177,good_match,"teamwork,creativity,scikit-learn,time management,docker,fastapi,kubernetes,mongodb","scikit-learn,redis,java,fastapi,python,numpy",Curitiba,Brasília,True,False,46,52,103947,130007,senior
52,bachelor,25,8,0.3333333333333333,0,131410.2698102821,0.3,0.2,0.5,1.0,3,2,0.6615949197420621,good_match,"django,pandas,adaptability,teamwork,java,problem solving,communication,flask","java,machine learning,aws,mongodb,postgresql,flask",Manaus,Rio de Janeiro,False,False,108,133,93568,119237,senior
49,bachelor,25,5,0.16666666666666666,3,152539.55487237242,0.3,0.2,0.5,1.0,2,2,0.5871965043222455,poor_match,"python,teamwork,leadership,machine learning,pandas","aws,pandas,flask,mongodb,data science,sql",Salvador,Rio de Janeiro,False,False,31,161,62847,96021,mid
26,bachelor,0,4,0.0,0,54190.103265481885,0.8,1.0,1.0,1.0,4,2,0.1760016718191274,poor_match,"machine learning,postgresql,terraform,javascript","python,fastapi,java,sql,node.js,numpy,scikit-learn,docker",Recife,Recife,True,True,35,48,140767,162387,lead
63,master,39,11,0.4,0,219769.5666642588,0.3,1.0,1.0,1.0,2,3,0.6909614117471118,good_match,"fastapi,scikit-learn,creativity,pandas,time management,sql,critical thinking,node.js,git,terraform,python","pandas,machine learning,mongodb,react,python",Belo Horizonte,São Paulo,True,True,3,122,60644,86165,mid
31,high_school,9,8,0.5,0,71934.31860782238,1.0,1.0,1.0,1.0,2,1,0.7583737327545149,good_match,"machine learning,django,kubernetes,adaptability,sql,time management,fastapi,terraform","react,redis,terraform,fastapi",Recife,Remote,True,True,18,75,71560,102420,mid
46,phd,23,8,0.5,2,169674.6476498064,0.3,0.2,0.5,1.0,3,4,0.6410849951079274,poor_match,"node.js,critical thinking,postgresql,react,redis,problem solving,communication,sql","python,redis,node.js,flask,react,fastapi",Brasília,Curitiba,True,False,37,51,97963,115608,senior
59,bachelor,31,13,0.25,2,166288.89448546048,0.3,0.2,0.8,1.0,1,2,0.7255715030953434,good_match,"postgresql,time management,creativity,communication,git,terraform,data science,flask,react,javascript,java,python,django","terraform,fastapi,mongodb,scikit-learn",Manaus,Fortaleza,False,True,10,132,43806,74028,junior
31,master,4,4,0.16666666666666666,1,69448.51465112074,0.8,1.0,1.0,1.0,3,3,0.28015210852170336,poor_match,"critical thinking,react,creativity,leadership","postgresql,django,react,sql,aws,kubernetes",Salvador,São Paulo,True,True,35,143,103799,122274,senior
27,bachelor,0,2,0.0,0,50628.527802290635,0.8,1.0,1.0,1.0,2,2,0.2793575238119656,poor_match,"django,machine learning","terraform,flask,python,pandas,sql",Belo Horizonte,Remote,True,True,30,119,66725,101842,mid
44,master,17,6,0.2222222222222222,3,131799.41335251927,1.0,0.2,0.5,1.0,4,3,0.5864697060033149,poor_match,"mongodb,creativity,javascript,git,sql,kubernetes","fastapi,scikit-learn,git,machine learning,pandas,aws,numpy,docker,javascript",Brasília,Salvador,True,False,31,31,130057,154933,lead
36,bachelor,11,6,0.0,3,99402.4066389347,0.3,0.2,0.8,1.0,1,2,0.5294289357926811,poor_match,"problem solving,numpy,adaptability,node.js,leadership,time management","mongodb,postgresql,redis,java",Salvador,Porto Alegre,False,True,52,98,46014,72421,junior
28,bachelor,4,4,0.2,2,65021.88593856704,0.3,0.2,0.8,1.0,1,2,0.5869181021575096,poor_match,"git,node.js,sql,mongodb","react,fastapi,java,django,sql",Fortaleza,Salvador,False,True,66,114,36139,59106,junior
49,master,25,7,0.0,4,149399.40338553517,0.3,0.2,0.5,0.18666666666666668,1,3,0.43439468721221663,poor_match,"javascript,creativity,mongodb,teamwork,machine learning,scikit-learn,kubernetes","numpy,react,aws",Fortaleza,Curitiba,True,False,75,14,48505,79163,junior
28,phd,0,2,0.0,0,65968.85047654786,0.8,0.2,0.8,0.36363636363636365,3,4,0.25578833523283073,poor_match,"aws,leadership","scikit-learn,sql,kubernetes,numpy,react,django,docker,postgresql,redis",Recife,Brasília,False,True,88,32,101945,121157,senior
47,master,22,10,0.25,0,147240.005628714,0.3,0.2,0.8,1.0,1,3,0.5387937464663767,poor_match,"python,javascript,numpy,scikit-learn,communication,git,django,kubernetes,pandas,sql","javascript,aws,terraform,flask",Belo Horizonte,Recife,False,True,59,164,35006,52114,junior
61,high_school,37,9,0.2857142857142857,3,190908.3846362172,0.3,0.2,0.8,1.0,3,1,0.5763399167395313,poor_match,"adaptability,teamwork,git,java,sql,javascript,redis,fastapi,communication","pandas,aws,node.js,postgresql,sql,kubernetes,git",Salvador,Recife,False,True,17,18,99345,118094,senior
64,high_school,38,13,0.6666666666666666,2,186747.987430035,0.3,1.0,1.0,1.0,1,1,0.8471024745690593,good_match,"machine learning,postgresql,django,fastapi,javascript,mongodb,git,sql,redis,scikit-learn,docker,java,teamwork","java,postgresql,numpy",Rio de Janeiro,Brasília,True,True,25,111,37393,72857,junior
43,phd,15,3,0.16666666666666666,1,127646.11890319086,0.3,1.0,1.0,1.0,2,4,0.6261403073515546,poor_match,"docker,pandas,node.js","python,machine learning,django,fastapi,redis,pandas",Recife,Remote,True,True,48,92,66319,93563,mid
63,bachelor,38,11,0.3333333333333333,3,219723.45017929873,0.3,1.0,1.0,0.9340659340659341,2,2,0.65223628192819,good_match,"critical thinking,numpy,redis,kubernetes,scikit-learn,git,django,pandas,adaptability,problem solving,terraform","scikit-learn,python,flask,java,numpy,aws",Belo Horizonte,Recife,True,True,91,85,63457,102398,mid
42,master,14,10,0.5,1,119566.10471000272,1.0,0.2,0.8,1.0,3,3,0.8040713823496226,good_match,"fastapi,adaptability,git,critical thinking,node.js,scikit-learn,mongodb,django,numpy,react","sql,postgresql,mongodb,react,django,terraform",Fortaleza,São Paulo,False,True,79,103,94791,124430,senior
23,master,0,7,0.2,0,53283.51311292447,1.0,0.2,0.8,0.7894736842105263,1,3,0.39855396837945845,poor_match,"leadership,aws,java,creativity,communication,terraform,problem solving","node.js,postgresql,fastapi,redis,aws",Rio de Janeiro,Recife,False,True,38,30,35687,64243,junior
42,bachelor,15,6,0.4,0,118496.49614179951,0.3,1.0,1.0,0.7821782178217822,1,2,0.6618411431671172,good_match,"scikit-learn,time management,fastapi,critical thinking,git,creativity","numpy,scikit-learn,python,git,kubernetes",Porto Alegre,Remote,True,True,101,79,44736,63863,junior
49,bachelor,25,9,0.5,4,169861.3666649111,0.3,0.2,0.8,1.0,2,2,0.692751422391795,good_match,"pandas,teamwork,leadership,adaptability,scikit-learn,flask,problem solving,machine learning,communication","scikit-learn,machine learning,django,redis",Porto Alegre,Recife,False,True,31,148,64917,95922,mid
55,bachelor,27,9,0.2,3,165638.52334475573,0.3,0.2,0.5,1.0,1,2,0.362074107349431,poor_match,"java,pandas,docker,react,terraform,mongodb,kubernetes,communication,postgresql","fastapi,git,mongodb,sql,data science",São Paulo,Brasília,True,False,90,96,46825,69131,junior
23,bachelor,0,3,0.3333333333333333,0,51864.85747845391,0.8,0.2,0.8,1.0,3,2,0.3323806841621869,poor_match,"javascript,fastapi,django","django,sql,javascript,fastapi,postgresql,kubernetes,python,docker,java",Rio de Janeiro,Curitiba,False,True,99,112,91044,123073,senior
44,bachelor,17,6,0.42857142857142855,0,124128.92803689663,0.3,1.0,1.0,0.3826086956521739,2,2,0.8260610468067247,good_match,"sql,creativity,fastapi,data science,java,python","kubernetes,java,terraform,fastapi,data science,git,scikit-learn",Curitiba,Salvador,True,True,115,44,68433,99132,mid
53,high_school,24,9,0.125,2,138174.66227478583,0.3,0.2,0.5,0.17857142857142858,3,1,0.5834785206112629,poor_match,"teamwork,django,redis,terraform,flask,communication,java,sql,kubernetes","scikit-learn,node.js,javascript,mongodb,python,fastapi,aws,terraform",Brasília,Belo Horizonte,True,False,84,15,93517,109327,senior
23,master,0,2,0.0,0,48001.562625815415,1.0,1.0,0.5,1.0,1,3,0.3436444963889729,poor_match,"fastapi,java","mongodb,javascript,git",Recife,Recife,False,False,19,150,38039,68780,junior
58,bachelor,34,12,0.6666666666666666,1,182426.0884133032,0.3,1.0,0.8,1.0,2,2,0.804728380432808,good_match,"docker,scikit-learn,data science,postgresql,git,react,time management,flask,machine learning,fastapi,numpy,terraform","docker,git,aws,flask,fastapi,mongodb",Rio de Janeiro,Rio de Janeiro,False,True,99,121,62365,91971,mid
24,master,0,3,0.0,0,56970.03347482081,0.8,0.2,0.5,1.0,2,3,0.2734562841092807,poor_match,"scikit-learn,pandas,flask","python,machine learning,sql,java",Brasília,Salvador,True,False,12,48,66459,88946,mid
27,master,0,3,0.0,0,55463.84449074316,0.8,0.2,0.5,0.5737704918032787,2,3,0.23837416394585792,poor_match,"data science,kubernetes,fastapi","docker,flask,numpy,node.js,javascript,scikit-learn",Salvador,Belo Horizonte,True,False,61,35,71111,97097,mid
63,bachelor,38,12,0.5,2,193125.30934223058,0.3,1.0,1.0,0.08,2,2,0.6711760006743163,good_match,"teamwork,time management,machine learning,javascript,problem solving,terraform,mongodb,data science,kubernetes,critical thinking,django,adaptability","kubernetes,react,scikit-learn,terraform,pandas,django",Salvador,Brasília,True,True,100,8,67451,91456,mid
32,bachelor,9,4,0.0,1,96222.96418949724,0.3,0.2,0.5,0.09803921568627451,1,2,0.45723558892512245,poor_match,"numpy,sql,fastapi,scikit-learn","react,redis,flask",Manaus,Fortaleza,True,False,102,10,45115,81637,junior
47,bachelor,20,8,0.4,3,118143.68342410732,0.3,1.0,1.0,1.0,2,2,0.7903517951988843,good_match,"communication,pandas,aws,kubernetes,problem solving,scikit-learn,javascript,django","redis,sql,numpy,django,kubernetes",Brasília,Manaus,True,True,46,146,71715,95215,mid
61,master,36,11,0.5,2,207327.58311903925,0.3,1.0,1.0,1.0,2,3,0.8025165693107114,good_match,"terraform,creativity,critical thinking,data science,sql,redis,kubernetes,aws,time management,communication,java","node.js,data science,kubernetes,mongodb,aws,machine learning",Fortaleza,Recife,True,True,111,144,71033,87173,mid
47,bachelor,23,8,0.3333333333333333,1,147871.52755561448,0.3,1.0,1.0,1.0,1,2,0.69744797744273,good_match,"sql,java,numpy,machine learning,pandas,django,aws,react","terraform,data science,react",Brasília,Salvador,True,True,11,50,38093,69053,junior
40,bachelor,18,9,0.42857142857142855,2,121445.64489896891,0.3,1.0,1.0,0.3669724770642202,2,2,0.8152951963420394,good_match,"critical thinking,teamwork,git,pandas,node.js,kubernetes,adaptability,numpy,mongodb","mongodb,docker,sql,fastapi,django,kubernetes,pandas",Porto Alegre,Rio de Janeiro,True,True,109,40,69264,103423,mid
44,bachelor,19,10,0.4,1,126874.15080747551,0.3,1.0,1.0,1.0,1,2,0.644635271363238,poor_match,"redis,java,node.js,pandas,mongodb,communication,adaptability,git,numpy,machine learning","pandas,python,docker,node.js,scikit-learn",São Paulo,Manaus,True,True,29,100,49601,78551,junior
25,master,2,5,0.0,1,71443.91964769734,1.0,1.0,0.5,0.6,2,3,0.502565916741248,poor_match,"scikit-learn,mongodb,terraform,docker,pandas","flask,javascript,react,aws,java,redis",Curitiba,Curitiba,True,False,20,12,64177,79779,mid
37,master,11,8,0.3333333333333333,4,110485.32987232094,0.3,1.0,0.5,1.0,2,3,0.731990484910334,good_match,"fastapi,problem solving,react,redis,kubernetes,pandas,javascript,mongodb","docker,python,fastapi,java,pandas,terraform",Rio de Janeiro,Rio de Janeiro,False,False,32,65,71955,98195,mid
25,bachelor,0,3,0.16666666666666666,0,47001.47847442124,0.8,0.2,0.5,1.0,2,2,0.27881620469555846,poor_match,"postgresql,time management,creativity","git,react,postgresql,terraform,numpy,pandas",Salvador,Curitiba,True,False,12,74,64078,97441,mid
47,phd,19,3,0.0,2,135074.98554972993,0.3,1.0,1.0,0.0967741935483871,1,4,0.487420165529323,poor_match,"mongodb,django,javascript","aws,python,flask",Fortaleza,Curitiba,True,True,93,9,49197,79207,junior
40,phd,17,11,0.4,1,137686.19449855926,0.3,1.0,1.0,0.71875,2,4,0.6488479729819492,poor_match,"leadership,node.js,redis,python,java,aws,react,scikit-learn,terraform,adaptability,teamwork","machine learning,aws,terraform,sql,javascript",Manaus,Belo Horizonte,True,True,96,69,62858,90141,mid
42,master,20,7,0.25,3,139470.90709035995,0.3,1.0,1.0,1.0,2,3,0.5141426540102314,poor_match,"python,data science,sql,adaptability,time management,flask,pandas","aws,fastapi,pandas,javascript",Fortaleza,Belo Horizonte,True,True,75,106,74959,93432,mid
43,bachelor,20,8,0.0,2,125813.02106729946,0.3,1.0,1.0,0.5555555555555556,2,2,0.5457573175913326,poor_match,"docker,react,node.js,numpy,time management,fastapi,teamwork,postgresql","kubernetes,flask,python,javascript,terraform,git",Belo Horizonte,Brasília,True,True,117,65,63338,80504,mid
48,bachelor,25,11,0.25,3,168341.20392856174,0.3,0.2,0.5,1.0,1,2,0.6572679278382194,good_match,"scikit-learn,redis,django,teamwork,kubernetes,sql,adaptability,critical thinking,numpy,git,javascript","java,postgresql,aws,javascript",Porto Alegre,Rio de Janeiro,True,False,71,157,44942,78026,junior
60,phd,32,13,0.5,1,197037.36807193587,0.3,1.0,1.0,1.0,2,4,0.6413024944268663,poor_match,"communication,data science,docker,fastapi,mongodb,django,flask,machine learning,react,git,adaptability,critical thinking,kubernetes","fastapi,docker,python,javascript",Curitiba,Curitiba,True,True,107,172,73157,91223,mid
40,bachelor,13,6,0.25,1,103624.48734580695,0.3,1.0,1.0,1.0,1,2,0.719924318607419,good_match,"java,problem solving,javascript,python,numpy,communication","redis,django,aws,python",Porto Alegre,Fortaleza,True,True,24,139,40702,80450,junior
22,master,0,5,0.25,0,61897.955579883856,1.0,0.2,0.5,1.0,1,3,0.31902844898298954,poor_match,"adaptability,git,scikit-learn,data science,kubernetes","postgresql,terraform,scikit-learn,django",Recife,Curitiba,True,False,99,167,48605,87975,junior
40,bachelor,18,11,0.3333333333333333,2,119797.11163435159,0.3,0.2,0.5,1.0,2,2,0.7066573819111842,good_match,"teamwork,machine learning,java,problem solving,communication,flask,mongodb,react,node.js,postgresql,sql","java,fastapi,django,mongodb,numpy,scikit-learn",São Paulo,Curitiba,True,False,94,99,63592,81172,mid
24,bachelor,0,4,0.0,0,48826.4863492376,0.8,1.0,1.0,1.0,3,2,0.12332754851597283,poor_match,"teamwork,aws,react,node.js","git,docker,django,javascript,kubernetes,pandas",Rio de Janeiro,Remote,True,True,32,110,99422,136875,senior
50,master,24,6,0.14285714285714285,4,151079.53867608914,0.3,1.0,0.5,1.0,3,3,0.6479019008751086,poor_match,"kubernetes,leadership,data science,communication,scikit-learn,python","aws,scikit-learn,node.js,react,sql,flask,redis",Fortaleza,Fortaleza,True,False,105,174,97638,127628,senior
59,bachelor,33,11,0.2857142857142857,2,185777.91662115094,0.3,0.2,0.8,1.0,2,2,0.6190018724533274,poor_match,"communication,javascript,sql,postgresql,time management,django,problem solving,react,git,terraform,machine learning","react,fastapi,redis,javascript,aws,pandas,docker",Manaus,Porto Alegre,False,True,95,158,70616,98056,mid
48,bachelor,21,7,0.2222222222222222,2,123580.3223134239,0.8,1.0,1.0,1.0,4,2,0.5706237100558085,poor_match,"python,teamwork,docker,adaptability,node.js,flask,numpy","scikit-learn,react,postgresql,fastapi,node.js,git,python,sql,aws",Salvador,Fortaleza,True,True,105,177,141028,174414,lead
23,master,1,5,0.0,0,58955.030990795676,1.0,1.0,1.0,1.0,1,3,0.50131094905011,poor_match,"pandas,git,teamwork,mongodb,terraform","node.js,docker,postgresql,sql",Porto Alegre,Curitiba,True,True,14,44,45846,65662,junior
47,bachelor,18,10,0.6,2,120870.55892717917,0.3,0.2,0.5,0.15217391304347827,2,2,0.6991409600737227,good_match,"javascript,creativity,pandas,node.js,django,numpy,docker,machine learning,problem solving,aws","kubernetes,aws,javascript,pandas,data science",Recife,Curitiba,True,False,92,14,68986,93908,mid
48,bachelor,25,12,0.6,2,157642.45030669073,0.3,0.2,0.5,1.0,1,2,0.7204107850348027,good_match,"javascript,django,terraform,numpy,docker,node.js,kubernetes,time management,machine learning,adaptability,fastapi,git","java,node.js,numpy,python,javascript",Rio de Janeiro,Salvador,False,False,50,130,43645,83569,junior
27,master,0,3,0.0,0,53630.953946694084,0.8,1.0,0.5,1.0,3,3,0.28140364459646744,poor_match,"leadership,fastapi,redis","git,kubernetes,aws,node.js,numpy,data science,sql,django",Salvador,Salvador,False,False,49,166,93338,132899,senior
62,bachelor,35,13,0.4,3,199213.40629731285,0.3,0.2,0.5,1.0,1,2,0.6980085514087709,good_match,"django,react,critical thinking,redis,leadership,javascript,teamwork,scikit-learn,numpy,machine learning,aws,flask,docker","flask,node.js,data science,django,java",Curitiba,Brasília,True,False,99,126,35785,69245,junior
27,bachelor,0,2,0.3333333333333333,0,43406.57376159607,0.8,1.0,1.0,1.0,1,2,0.4214731792095677,poor_match,"numpy,node.js","java,numpy,postgresql",Salvador,Fortaleza,True,True,28,48,46299,61496,junior
53,bachelor,24,15,0.6666666666666666,1,142276.92360853194,0.3,1.0,1.0,1.0,3,2,0.8683203517558293,good_match,"adaptability,docker,time management,sql,react,critical thinking,terraform,scikit-learn,postgresql,problem solving,aws,java,mongodb,git,fastapi","data science,fastapi,aws,docker,machine learning,mongodb",Rio de Janeiro,Curitiba,True,True,26,84,97580,123940,senior
46,master,17,10,0.3333333333333333,0,124902.04647576575,1.0,0.2,0.5,0.3111111111111111,3,3,0.76712898723925,good_match,"teamwork,terraform,postgresql,numpy,git,django,sql,mongodb,fastapi,aws","javascript,flask,react,pandas,java,aws,mongodb,sql,kubernetes",Rio de Janeiro,Salvador,True,False,45,14,98666,132871,senior
61,bachelor,39,13,0.6,5,213008.79406067415,0.3,1.0,1.0,1.0,1,2,0.7258651086192915,good_match,"kubernetes,javascript,problem solving,python,leadership,java,docker,time management,adaptability,mongodb,teamwork,node.js,sql","sql,terraform,python,flask,mongodb",Brasília,Remote,True,True,65,179,43380,64840,junior
50,master,23,8,0.0,2,146361.81040451632,0.3,0.2,0.8,1.0,3,3,0.5521712586432312,poor_match,"docker,pandas,postgresql,leadership,mongodb,flask,creativity,data science","react,python,node.js,django,numpy,aws",Fortaleza,Brasília,False,True,59,69,104732,144002,senior
43,bachelor,16,10,0.3333333333333333,4,113576.4979134508,0.3,1.0,1.0,1.0,1,2,0.8000013642610153,good_match,"pandas,java,node.js,scikit-learn,terraform,numpy,postgresql,data science,aws,creativity","terraform,mongodb,react",Belo Horizonte,Rio de Janeiro,True,True,25,70,47325,78675,junior
64,phd,37,10,0.4444444444444444,5,208910.7317651132,0.3,0.2,0.8,1.0,3,4,0.771489281956858,good_match,"docker,data science,machine learning,python,react,flask,creativity,sql,critical thinking,java","scikit-learn,machine learning,javascript,java,redis,react,python,node.js,kubernetes",Recife,Brasília,False,True,45,81,90442,114358,senior
36,bachelor,13,9,0.2222222222222222,1,101038.17047756285,1.0,1.0,1.0,1.0,3,2,0.6479969639623584,poor_match,"data science,time management,adaptability,problem solving,flask,aws,mongodb,numpy,java","machine learning,data science,docker,redis,aws,fastapi,pandas,django,node.js",Brasília,São Paulo,True,True,22,148,99810,121309,senior
60,master,35,12,0.25,5,193173.11162296231,0.3,0.2,0.8,0.6206896551724138,1,3,0.5804535605639347,poor_match,"sql,leadership,docker,python,time management,teamwork,react,fastapi,terraform,java,kubernetes,postgresql","javascript,kubernetes,scikit-learn,redis",Manaus,Rio de Janeiro,False,True,58,36,42597,62749,junior
34,bachelor,12,7,0.0,4,99548.89313612586,0.3,0.2,0.5,1.0,1,2,0.595716681166663,poor_match,"data science,react,postgresql,pandas,leadership,aws,machine learning","node.js,numpy,javascript,flask,mongodb",Rio de Janeiro,Recife,True,False,21,179,42522,74968,junior
51,phd,23,10,0.375,4,170256.02995043222,0.3,1.0,1.0,1.0,3,4,0.6954204523272205,good_match,"problem solving,django,flask,teamwork,sql,fastapi,java,data science,leadership,git","flask,postgresql,data science,redis,java,kubernetes,terraform,aws",Curitiba,Fortaleza,True,True,39,109,90557,109856,senior
61,phd,34,13,1.0,2,207506.25110927955,0.3,0.2,0.5,1.0,2,4,0.8796203515740846,good_match,"postgresql,critical thinking,time management,python,fastapi,java,react,problem solving,communication,pandas,aws,scikit-learn,flask","flask,aws,scikit-learn,pandas",Porto Alegre,São Paulo,False,False,26,53,65682,99359,mid
64,phd,41,13,0.6,2,241535.39010155515,0.3,1.0,1.0,0.38738738738738737,2,4,0.7200870930083619,good_match,"machine learning,java,time management,redis,data science,fastapi,problem solving,git,react,mongodb,sql,leadership,python","flask,python,fastapi,scikit-learn,sql",Porto Alegre,Fortaleza,True,True,111,43,67659,101296,mid
39,high_school,16,8,0.125,4,108295.3596265804,1.0,0.2,0.5,0.7,3,1,0.5965934642235394,poor_match,"react,teamwork,numpy,data science,time management,javascript,java,docker","kubernetes,fastapi,python,sql,java,redis,terraform,mongodb",Manaus,Fortaleza,True,False,20,14,100014,127552,senior
62,bachelor,33,8,0.14285714285714285,0,187795.34824531965,0.3,1.0,1.0,0.8840579710144928,3,2,0.6811047318096022,good_match,"docker,data science,fastapi,scikit-learn,django,git,pandas,python","mongodb,django,node.js,postgresql,kubernetes,aws,terraform",Brasília,Belo Horizonte,True,True,69,61,95008,125537,senior
28,bachelor,0,4,0.0,0,59853.80138968397,1.0,1.0,1.0,0.17391304347826086,1,2,0.3559517335813736,poor_match,"node.js,redis,javascript,python","mongodb,machine learning,django,java",Rio de Janeiro,Recife,True,True,92,16,42204,80838,junior
47,master,25,10,0.4,1,155898.75330834405,0.3,1.0,1.0,1.0,2,3,0.7118792707723354,good_match,"react,redis,terraform,node.js,fastapi,git,leadership,java,teamwork,docker","git,flask,sql,react,mongodb",Curitiba,Salvador,True,True,85,155,70628,95272,mid
39,bachelor,12,9,0.5,1,89792.0887430527,0.3,1.0,1.0,0.8378378378378378,2,2,0.8360538821612157,good_match,"terraform,kubernetes,fastapi,adaptability,node.js,docker,java,flask,creativity","django,node.js,javascript,git,docker,fastapi",Curitiba,Manaus,True,True,37,31,72656,88065,mid
54,high_school,28,11,0.5,0,142657.146516692,0.3,1.0,1.0,1.0,1,1,0.7838037926100067,good_match,"communication,postgresql,git,javascript,problem solving,data science,fastapi,sql,terraform,adaptability,flask","sql,git,machine learning,pandas",Recife,Belo Horizonte,True,True,86,98,48565,69975,junior
59,bachelor,34,14,0.3333333333333333,3,174494.01189970554,0.3,1.0,1.0,1.0,1,2,0.7573373884349642,good_match,"docker,terraform,scikit-learn,adaptability,javascript,node.js,aws,mongodb,problem solving,java,machine learning,communication,python,data science","node.js,django,sql",Porto Alegre,Porto Alegre,True,True,55,105,45842,67055,junior
49,master,23,8,0.3333333333333333,4,142763.7932186987,0.3,1.0,1.0,1.0,2,3,0.6305358369466665,poor_match,"sql,problem solving,kubernetes,numpy,data science,critical thinking,flask,time management","flask,react,java,aws,mongodb,data science",São Paulo,Brasília,True,True,77,87,60826,78245,mid
43,phd,17,7,0.14285714285714285,2,139435.3332462593,0.3,0.2,0.5,0.6914893617021277,2,4,0.6353171318451157,poor_match,"communication,flask,redis,fastapi,python,mongodb,problem solving","data science,aws,react,node.js,docker,python,terraform",Curitiba,Recife,True,False,94,65,64679,91727,mid
46,master,24,11,0.25,1,146425.57475216355,0.3,0.2,0.5,1.0,1,3,0.5611354565704216,poor_match,"react,data science,node.js,leadership,teamwork,redis,creativity,scikit-learn,javascript,git,time management","node.js,flask,fastapi,java",São Paulo,Curitiba,True,False,54,90,38539,66259,junior
55,high_school,33,12,0.4444444444444444,2,165617.31984788706,0.3,1.0,1.0,1.0,3,1,0.756620589137177,good_match,"java,node.js,javascript,data science,redis,postgresql,critical thinking,react,scikit-learn,flask,kubernetes,leadership","sql,postgresql,scikit-learn,data science,node.js,django,python,mongodb,terraform",Fortaleza,Remote,True,True,5,135,93895,133853,senior
45,bachelor,21,10,0.6666666666666666,4,133278.3497782112,0.3,0.2,0.5,0.4230769230769231,2,2,0.6388255041001862,poor_match,"scikit-learn,data science,flask,fastapi,machine learning,creativity,aws,adaptability,terraform,react","redis,sql,react,fastapi,scikit-learn,flask",Manaus,Salvador,True,False,52,22,63568,103315,mid
40,bachelor,12,7,0.2857142857142857,1,111954.45225852609,0.3,0.2,0.5,1.0,2,2,0.6692270677993258,good_match,"sql,aws,node.js,data science,postgresql,terraform,scikit-learn","pandas,terraform,kubernetes,sql,flask,python,git",Belo Horizonte,Recife,True,False,81,135,66935,98559,mid
